Asset Class,Issuer Name,CUSIP,Ticker,Ask Price,Cpn,Maturity,Conversion Ratio,CV Conversion Price,CV Stock Volatility
Corporates,Playboy Enterprises Inc,728117AA0,PLA,#N/A N/A,3,15/03/2025,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Cloud Software Group Inc,88632QAB9,TIBX,#N/A N/A,2.25,01/05/2032,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,China MediaExpress Holdings Inc,EP0394130,CCME,#N/A N/A,0,#N/A Field Not Applicable,3,10,#N/A N/A
Preferreds,Banc of California Inc,EP0409151,BANC,#N/A N/A,8.4,#N/A Field Not Applicable,18.79699,5.320000702,40
Preferreds,Korth Direct Mortgage Inc,50067H206,KDMMTG,#N/A N/A,6,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Federal Realty Investment Trust,EP0355701,FRT,#N/A N/A,5.417,#N/A Field Not Applicable,0.2388,104.6901173,27.21207207
Preferreds,Prospect Capital Corp,74290T589,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,CWT Travel Holdings Inc,12671K207,CWTTRA,#N/A N/A,15,#N/A Field Not Applicable,5,20,#N/A N/A
Corporates,NRF Holdco LLC,66705PAC7,NRFHLD,82.566,5.375,15/06/2033,20.770925,48.14422083,43.73388008
Preferreds,Spanish Broadcasting System Inc,EP0350983,SBSAA,#N/A N/A,0,#N/A Field Not Applicable,20,0.0005,251.4917292
Preferreds,Standard BioTools Inc,EP0601260,LAB,#N/A N/A,0,31/12/2049,294.1176,3.400000544,#N/A N/A
Corporates,Proofpoint Inc,743424AF0,PFPT,127.43,0.25,15/08/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Commonwealth Oil Refining,203201207,CWLO,#N/A N/A,1.72,#N/A Field Not Applicable,2.092,11.95028681,#N/A N/A
Preferreds,Washington Mutual Capital Trust 2001,939322848,WAMU,#N/A N/A,5.375,03/05/2041,1.2714,39.32672644,#N/A N/A
Preferreds,Rosehill Resources Inc,777385AA3,ROSE,#N/A N/A,8,#N/A Field Not Applicable,86.95652,11.50000023,#N/A N/A
Preferreds,Bellicum Pharmaceuticals Inc,079481206,BLCMUS,#N/A N/A,0,#N/A Field Not Applicable,10,10,277.3133386
Preferreds,Bank of Botetourt,063907307,BORT,#N/A N/A,7,#N/A Field Not Applicable,1,28,40
Preferreds,Prospect Capital Corp,74290T357,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Invitae Corp,46185LAJ2,NVTA,#N/A N/A,4.5,15/03/2028,387.5969,2.579999995,121.8661276
Corporates,Bank of America Corp,590188W46,BAC,#N/A N/A,0,13/03/2032,14.485,69.03693476,#N/A N/A
Corporates,Spectranetics Corp/The,84760CAA5,SPNC,138.524,2.625,01/06/2034,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Viridian Therapeutics Inc,EP0601880,VRDN,#N/A N/A,0,#N/A Field Not Applicable,66.67,0.000149993,146.616516
Preferreds,Prospect Capital Corp,74290T662,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T290,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Central Parking Finance Trust,154787204,STAN,#N/A N/A,5.25,01/04/2028,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Gulfport Energy Corp,402635700,GPOR,#N/A N/A,10,#N/A Field Not Applicable,71.428571,14.00000008,107.6009142
Preferreds,Consul Restaurant Corp,210445300,CNSL,#N/A N/A,0,#N/A Field Not Applicable,50,2,16.25964357
Preferreds,Greater Atlantic Capital Trust I,39160Q205,GAFC,#N/A N/A,6.5,31/12/2031,1.429,6.99790063,40
Preferreds,Bright Health Group Inc,EP0602086,BHG,#N/A N/A,5,#N/A Field Not Applicable,1.4169,705.7661091,123.4647977
Preferreds,Caspen Oil Inc,147621205,CSPN,#N/A N/A,1.8,#N/A Field Not Applicable,1.132,17.66784452,#N/A N/A
Preferreds,OPKO Health Inc,EP0371260,OPK,#N/A N/A,8,#N/A Field Not Applicable,10,2.61064,84.16115478
Preferreds,Meritage Hospitality Group Inc,59000K408,MHGU,36,8,#N/A Field Not Applicable,1.79533,5.570006628,40
Preferreds,Eastman Kodak Co,277461802,KODK,#N/A N/A,5,28/05/2026,10,10,62.20726099
Preferreds,Upland Software Inc,EP0601955,UPLD,#N/A N/A,4.5,#N/A Field Not Applicable,57.142857,17.50000004,69.40982081
Preferreds,Prospect Capital Corp,74290T670,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,XAI Octagon Floating Rate Alternative Income Term Trust,EP0604041,XFLT,#N/A N/A,6.95,30/06/2029,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Aerkomm Inc,BM8239428,AKOM,#N/A N/A,7.5,02/12/2025,15037.59398,11.1764688,74.80778722
Corporates,Renesas Design US Inc,00687DAA9,IOTS,121.682,4.25,15/09/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Creative Medical Systems Inc,22528J402,CRMDE,#N/A N/A,0.05,#N/A Field Not Applicable,2,0.5,#N/A N/A
Preferreds,American Mortgage Acceptance Co,027568203,AMOA,#N/A N/A,7.25,#N/A Field Not Applicable,2.2701,11.01273072,#N/A N/A
Preferreds,UCBH Holdings Inc,90262T407,UCBH,#N/A N/A,8.5,#N/A Field Not Applicable,236.1275,4.235000159,#N/A N/A
Preferreds,Environmental Tectonics Corp,EP0377838,ETCC,#N/A N/A,10,#N/A Field Not Applicable,1063.82979,0.939999998,160.1513294
Preferreds,Compumed Inc,EP0381095,CMPD,#N/A N/A,2,#N/A Field Not Applicable,80,6,40
Preferreds,Prospect Capital Corp,74290T530,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Lecstar Corp,523250207,LCST,#N/A N/A,12,#N/A Field Not Applicable,2.7,3.703703704,#N/A N/A
Corporates,Aspen Group Inc/CO,BV2847325,ASPU,#N/A N/A,12,14/03/2027,1000,1,177.0559575
Corporates,Medicines Co/The,584688AJ4,MDCO,341.9,3.5,15/01/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Medallia Inc,584021AB5,MDLA,109.301,0.125,15/09/2025,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,ATP Oil & Gas Corp/United States,00208J801,ATPG,0,8,#N/A Field Not Applicable,4.5045,22.2000222,40
Preferreds,INNOVATE Corp,404139206,VATE,#N/A N/A,7.5,#N/A Field Not Applicable,3.030299902,8.250008517,95.88447176
Corporates,Morgan Stanley,617446JM2,MS,#N/A N/A,0,15/08/2033,38.954,25.67130462,#N/A N/A
Corporates,Contango ORE Inc,BW2442349,CTGO,#N/A N/A,8,29/04/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Family Shopping Network Inc,307055202,FSN,#N/A N/A,0,#N/A Field Not Applicable,0.01333,243.8109527,#N/A N/A
Preferreds,Motors Liquidation Co,370442733,MTLQQ,#N/A N/A,5.25,06/03/2032,0.3852,64.90134995,#N/A N/A
Preferreds,Mattersight Corp,577097207,MATR,#N/A N/A,7,#N/A Field Not Applicable,1,5.1,40
Preferreds,Digital Turbine Inc,EP0343343,APPS,#N/A N/A,0,#N/A Field Not Applicable,1,1,95.75436963
Preferreds,Prospect Capital Corp,74348T417,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Juniper Group Inc,481905305,JUNP,#N/A N/A,12,#N/A Field Not Applicable,0.04,50,#N/A N/A
Preferreds,Applied Energetics Inc,03819M205,AERG,#N/A N/A,6.5,#N/A Field Not Applicable,2.083,12.00192031,48.70380833
Preferreds,ATP Oil & Gas Corp/United States,00208J702,ATPG,#N/A N/A,8,#N/A Field Not Applicable,4.5045,22.2000222,40
Preferreds,Longwei Petroleum Investment Holding Ltd,EP0380659,LPIH,#N/A N/A,6,#N/A Field Not Applicable,1,1.1,40
Preferreds,La Jolla Pharmaceutical Co,EP0380766,LJPC,#N/A N/A,15,#N/A Field Not Applicable,666.6699829,1.499992538,40
Preferreds,Aretec Group Inc,EP0468439,RCAP,#N/A N/A,7,#N/A Field Not Applicable,1.0999,16.746977,#N/A N/A
Preferreds,Caret Holdings Inc,EP0599555,ROOT,#N/A N/A,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T480,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Trees Corp,BZ1464701,CANN,#N/A N/A,12,16/09/2026,1000,1,137.3032626
Preferreds,Great American Recreation Inc,390005304,GRAR,#N/A N/A,1,#N/A Field Not Applicable,8,1.25,#N/A N/A
Preferreds,United Water Resources Inc,913190203,LYOE,#N/A N/A,5,#N/A Field Not Applicable,0.8333,16.55346174,#N/A N/A
Preferreds,Pillarstone Capital REIT,721491207,PRLE,0.02,9.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Seneca Foods Corp,817070600,SENEA,62,0,#N/A Field Not Applicable,1,12,#N/A N/A
Preferreds,1812 Brewing Co Inc,EP0341644,KEGS,#N/A N/A,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Limoneira Co,EP0377705,LMNR,#N/A N/A,8.75,#N/A Field Not Applicable,12.5,8,62.32631784
Preferreds,ReposiTrak Inc,EP0383422,TRAK,#N/A N/A,18,#N/A Field Not Applicable,2.5,4,40
Preferreds,Excellency Investment Realty Trust Inc,EP0389775,EIVR,#N/A N/A,0,#N/A Field Not Applicable,75,0.012133333,#N/A N/A
Preferreds,Caprius Inc,EP0396093,CAPI,#N/A N/A,5,#N/A Field Not Applicable,50,5,40
Preferreds,Virtu Knight Capital Group LLC,EP0424978,KCG,#N/A N/A,2,#N/A Field Not Applicable,666.667,1.49999925,40
Preferreds,Mesquite Energy Inc,79970Y402,SNEC,#N/A N/A,4.875,#N/A Field Not Applicable,2.325,21.50537634,#N/A N/A
Preferreds,Prospect Capital Corp,74348T144,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Invacare Holdings Corp,46124A200,IVCHLD,#N/A N/A,9,#N/A Field Not Applicable,14.5284,1.7207676,40
Preferreds,Onsite Energy Corp,Y50127334,ONSE,#N/A N/A,8,#N/A Field Not Applicable,1,1.5,40
Corporates,Arcimoto Inc,BY8287470,FUV,#N/A N/A,6,01/09/2024,10,100,91.38559317
Preferreds,Advanced Energy Recovery Inc,00753J404,AVFI,#N/A N/A,10.5,#N/A Field Not Applicable,1,4,40
Preferreds,Atlantic Financial Federal Credit Union,048535207,ATLF,#N/A N/A,1.05,#N/A Field Not Applicable,0.842,11.87648456,40
Preferreds,International Thoroughbred Breeders Inc,460491889,ITB,#N/A N/A,0,#N/A Field Not Applicable,0.5,200,#N/A N/A
Preferreds,TerreStar Corp,881451207,TSTR,#N/A N/A,5.25,15/04/2049,30,33.33333333,#N/A N/A
Preferreds,XRS Corp,EP0351437,XRSC,#N/A N/A,4,#N/A Field Not Applicable,1,2.54,40
Preferreds,Juhl Energy Inc,EP0390880,JUHLD,#N/A N/A,8,#N/A Field Not Applicable,0.00012,10000,40
Preferreds,Mint Leasing Inc/NV,EP0395079,MLES,#N/A N/A,0,#N/A Field Not Applicable,10,0.0001,#N/A N/A
Preferreds,Parke Bancorp Inc,EP0454447,PKBK,#N/A N/A,6,#N/A Field Not Applicable,125.0469,7.996999526,61.70008407
Preferreds,Prospect Capital Corp,74290T191,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Interiors Inc,458688207,INRSA,#N/A N/A,10,#N/A Field Not Applicable,3,1.666666667,40
Preferreds,General Datacomm Industries Inc,369487202,GNRD,#N/A N/A,9,#N/A Field Not Applicable,0.1832,136.4628821,#N/A N/A
Corporates,AM Castle & Co,148411AM3,CTAM,#N/A N/A,3,31/08/2024,0.219400004,4.557885067,40
Corporates,Morgan Stanley,617446GW3,MS,#N/A N/A,2.5,30/10/2031,109.7093,9.114997544,#N/A N/A
Corporates,Albertsons Cos Inc,BR2400488,ACI,#N/A N/A,6.75,#N/A Field Not Applicable,58.064,17.22237531,32.6756173
Preferreds,America Capital Corp,024898207,ACCN,#N/A N/A,3.75,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,American Savings Bank/NY,029404209,ASBANK,#N/A N/A,2.0625,#N/A Field Not Applicable,0.9302,26.87594066,40
Preferreds,Cityfed Financial Corp,178762308,CTYF,#N/A N/A,2.1,#N/A Field Not Applicable,1.752,14.26940639,#N/A N/A
Preferreds,Consumers Financial Corp,210520300,CNSF,#N/A N/A,0.85,01/07/2049,1.481,6.752194463,#N/A N/A
Preferreds,Redify Group Inc,253898209,RDFY,#N/A N/A,8,#N/A Field Not Applicable,0.2,35,#N/A N/A
Preferreds,Mizlou Communications Inc,606910305,MZLU,#N/A N/A,13,#N/A Field Not Applicable,6,1.666666667,40
Preferreds,Kids Stuff Inc,49380U308,KDST,#N/A N/A,9,#N/A Field Not Applicable,2,2.75,40
Preferreds,Kids Stuff Inc,49380U407,KDST,#N/A N/A,9,#N/A Field Not Applicable,2,2.75,40
Preferreds,ION Media Networks Inc,46205A301,IION,#N/A N/A,9.75,31/12/2026,625,16,40
Preferreds,BB Liquidating Inc,05532D305,BLIA,#N/A N/A,7.5,#N/A Field Not Applicable,194.1748,5.149998867,#N/A N/A
Preferreds,XRS Corp,EP0352211,XRSC,#N/A N/A,4,#N/A Field Not Applicable,1,3.94,40
Preferreds,XRS Corp,EP0352260,XRSC,#N/A N/A,4,#N/A Field Not Applicable,1,3.78,40
Preferreds,Reed's Inc,EP0375139,REED,#N/A N/A,5,#N/A Field Not Applicable,4,2.5,#N/A N/A
Preferreds,Players Network Inc,EP0385146,PNTV,#N/A N/A,0,#N/A Field Not Applicable,1,0.001,#N/A N/A
Preferreds,Cidara Therapeutics Inc,EP0600064,CDTX,#N/A N/A,0,#N/A Field Not Applicable,10,1.55,137.9615481
Preferreds,Prospect Capital Corp,74290T407,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,L&H Capital Trust I,501608202,LHSEQ,#N/A N/A,4.75,01/07/2049,1.759,28.42524161,#N/A N/A
Preferreds,International Fast Food Corp,45950Q305,IFFDE,#N/A N/A,6,#N/A Field Not Applicable,0.3333,300.030003,#N/A N/A
Corporates,Volcon Inc,BY6496289,VLCN,#N/A N/A,0,31/01/2025,363.636364,2.749999997,182.810727
Corporates,Ryvyl Inc,BS3926588,RVYL,#N/A N/A,8,05/11/2024,6.6667,149.99925,#N/A N/A
Corporates,Covad Communications Group Inc,222814AR6,DVW,#N/A N/A,3,15/03/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Kellwood Co LLC,488044AF5,KWD,#N/A N/A,3.5,15/06/2034,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Ambassador Financial Group Inc/IN,023174204,AFGI,#N/A N/A,13.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Conquest Industries Corp,208286203,CNQS,#N/A N/A,12,#N/A Field Not Applicable,0.8,11.5625,#N/A N/A
Preferreds,News Communications Inc,652484304,NWCM,#N/A N/A,10,#N/A Field Not Applicable,1800,2.777777778,#N/A N/A
Preferreds,Piezo Electric Products Inc,720888205,PEPI,#N/A N/A,1.1,#N/A Field Not Applicable,10,1,#N/A N/A
Preferreds,Pegasus Cos Inc/The,70557X305,PEGX,#N/A N/A,6.5,#N/A Field Not Applicable,0.0031,32258.06452,40
Preferreds,Motors Liquidation Co,370442741,MTLQQ,#N/A N/A,4.5,06/03/2032,0.3561,70.2049986,#N/A N/A
Preferreds,ArthroCare Corp,EP0371203,SNLN,#N/A N/A,3,#N/A Field Not Applicable,66.667,14.999925,40
Preferreds,KII Liquidating Inc,EP0378935,KATY,#N/A N/A,15,#N/A Field Not Applicable,16.66667,5.9999988,#N/A N/A
Preferreds,MCAP Inc,EP0379180,MCAPD,#N/A N/A,0,#N/A Field Not Applicable,0.005,500.0000112,40
Preferreds,American Commerce Solutions Inc,EP0379966,AACS,#N/A N/A,10,#N/A Field Not Applicable,1000,3.6875,40
Preferreds,Computer Software Innovations Inc,EP0388124,CSWI,#N/A N/A,0,#N/A Field Not Applicable,1,0.06986,#N/A N/A
Preferreds,New Media Lottery Services Inc,EP0390401,NWMD,#N/A N/A,0,#N/A Field Not Applicable,20,0.05,#N/A N/A
Preferreds,Meritage Hospitality Group Inc,59000K200,MHGU,#N/A N/A,9,#N/A Field Not Applicable,1.42857,7.000007,40
Preferreds,Prospect Capital Corp,74348T375,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T318,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74350D300,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T373,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,INNOVATE Corp,404139AH0,VATE,#N/A N/A,7.5,01/08/2026,234.2971039,4.268085194,95.88447176
Corporates,Citigroup Global Markets Holdings Inc/United States,173074HM0,C,111.86,0.000001,19/03/2026,7.903795,126.5215001,23.4674
Preferreds,Westamerica Corp,95709H205,WACC,#N/A N/A,0.9,#N/A Field Not Applicable,5.6,1.785714286,#N/A N/A
Preferreds,Triumph Apparel Corp,236365201,TRUA,#N/A N/A,14,#N/A Field Not Applicable,16129,0.31000062,40
Preferreds,Maxion Wheels USA LLC,404216202,HAYZ,#N/A N/A,8,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Ealixir Inc,EP0384255,EAXR,#N/A N/A,14,#N/A Field Not Applicable,4,2.5,40
Preferreds,Teltronics Inc,EP0394734,TELT,#N/A N/A,20,#N/A Field Not Applicable,36.36364,2.749999725,40
Preferreds,Prospect Capital Corp,74348T607,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T415,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T258,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T266,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T159,PSEC,#N/A N/A,6.5,31/12/2049,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Beckman Coulter Inc,075811AC3,DHR,#N/A N/A,2.5,15/12/2036,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Morgan Stanley,617446YD5,MS,#N/A N/A,0,15/02/2031,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Angstrom Technologies Inc,035203207,AGTT,#N/A N/A,8,#N/A Field Not Applicable,4,0.5,#N/A N/A
Preferreds,Automated Telephone Management Systems,052890209,ATMS,#N/A N/A,3.2,#N/A Field Not Applicable,1,5,#N/A N/A
Preferreds,Watermarc Food Management Co,941832305,WAMA,#N/A N/A,9,#N/A Field Not Applicable,1.25,8,#N/A N/A
Preferreds,Cadema Corp,127386209,CIBM,#N/A N/A,8,#N/A Field Not Applicable,1.7857,2.8000224,#N/A N/A
Preferreds,Galton Biometrics Inc,457206209,GLTB,#N/A N/A,8,#N/A Field Not Applicable,0.008,625,40
Preferreds,Dynamic Sciences Inc,268006202,DYNS,#N/A N/A,0.07,#N/A Field Not Applicable,1,1,#N/A N/A
Preferreds,Fertility and Genetics Research Inc,315556209,BABY,#N/A N/A,0,#N/A Field Not Applicable,1,10,#N/A N/A
Preferreds,Fieldcrest Cannon Inc,316549401,PTEXQ,#N/A N/A,3,#N/A Field Not Applicable,0.4598,8.373205742,#N/A N/A
Preferreds,Florida Gaming Corp,340689207,FGMG,#N/A N/A,0.9,#N/A Field Not Applicable,2.25,4.444444444,#N/A N/A
Preferreds,Growth Development Corp,399862309,GDCX,#N/A N/A,12,#N/A Field Not Applicable,0.6667,14.99925004,#N/A N/A
Preferreds,Interpharm Holdings Inc,432590404,IPAH,#N/A N/A,10,#N/A Field Not Applicable,0.2,50,40
Preferreds,La Delite Ltd,502831308,LADL,#N/A N/A,6,#N/A Field Not Applicable,1,5,#N/A N/A
Preferreds,MAXXAM Inc,577913205,MAXX,#N/A N/A,0.05,#N/A Field Not Applicable,1,0.5,#N/A N/A
Preferreds,Meridian National Corp,589774207,MRCO,#N/A N/A,0.375,#N/A Field Not Applicable,0.25,15,40
Preferreds,Optical Specialties Inc,6838492*3,OSIX,#N/A N/A,0.1666,#N/A Field Not Applicable,1.8488,1.801168284,#N/A N/A
Preferreds,Vidikron Technologies Group Inc,92659F206,VIDI,#N/A N/A,8,#N/A Field Not Applicable,1,5,#N/A N/A
Preferreds,Servtex International Inc,449105204,HYMX,#N/A N/A,8,#N/A Field Not Applicable,1,3,40
Preferreds,Southland Communications Inc,844435206,SCMU,#N/A N/A,10,#N/A Field Not Applicable,2.67,3.745318352,#N/A N/A
Preferreds,Spectrum Digital Corp,847617404,SPDG,#N/A N/A,8,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Summa Medical Corp,865629208,SMDL,#N/A N/A,1.2,#N/A Field Not Applicable,2.55,3.921568627,#N/A N/A
Preferreds,Technodyne LLC,878612209,TND,#N/A N/A,0.12,#N/A Field Not Applicable,1.6,0.625,40
Preferreds,Tiregator Inc,888234200,TIREG,#N/A N/A,10,#N/A Field Not Applicable,1,5,#N/A N/A
Preferreds,Integrated Healthcare Facilities LP,913732202,UMB,#N/A N/A,1.5,#N/A Field Not Applicable,0.666,22.52252252,40
Preferreds,NetCurrents Information Services Inc,742893407,NCIS,#N/A N/A,8.5,#N/A Field Not Applicable,0.1042,47.98464491,#N/A N/A
Preferreds,NetCurrents Information Services Inc,64111M202,NCIS,#N/A N/A,8.5,#N/A Field Not Applicable,0.1042,47.98464491,#N/A N/A
Preferreds,Telenergy Communications Inc,87944G209,TELCOM,#N/A N/A,10,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,eVision International Inc,30048E308,EVIS,#N/A N/A,15,#N/A Field Not Applicable,10,1,#N/A N/A
Preferreds,Pegasus Cos Inc/The,98387T202,PEGX,#N/A N/A,6.5,#N/A Field Not Applicable,0.0031,32258.06452,#N/A N/A
Preferreds,Patriot Energy Corp/Houston TX,876628405,PGYC,#N/A N/A,4,#N/A Field Not Applicable,0.0881,5.675368899,40
Preferreds,PSINet Inc,74437C507,PSIINC,#N/A N/A,7,#N/A Field Not Applicable,0.9352,53.46449957,#N/A N/A
Preferreds,Zunicom Inc,98981X203,ZNCM,#N/A N/A,7,#N/A Field Not Applicable,2,2.625,40
Preferreds,Centerline Holding Co,160908208,CLNH,#N/A N/A,0,#N/A Field Not Applicable,0.9217,15.3303678,#N/A N/A
Preferreds,IndyMac Bancorp Inc,456607209,IDMC,#N/A N/A,6,14/11/2031,1.5972,31.30478337,40
Preferreds,MEDITE Cancer Diagnostics Inc,EP0049726,MDIT,#N/A N/A,10,#N/A Field Not Applicable,0.0275,800,40
Preferreds,Telex Communications Holdings Inc,879569200,TELEXC,#N/A N/A,0,#N/A Field Not Applicable,1,0.01,#N/A N/A
Preferreds,Interep National Radio Sales Inc,45866V307,IREP,#N/A N/A,4,#N/A Field Not Applicable,25,4,40
Preferreds,Acusphere Inc,00511R862,ACUS,#N/A N/A,6.5,#N/A Field Not Applicable,0.728860021,68.60027795,40
Preferreds,Boston Private Capital Trust I,10112P306,BPFH,#N/A N/A,4.875,01/10/2034,1.515200019,32.99894362,40
Preferreds,Seneca Foods Corp,817070709,SENEA,#N/A N/A,0,#N/A Field Not Applicable,1,15.5,#N/A N/A
Preferreds,TerreStar Corp,881451306,TSTR,#N/A N/A,5.25,15/04/2049,30,33.33333333,#N/A N/A
Preferreds,Velocity Portfolio Group Inc,92257E403,VPGI,#N/A N/A,10,#N/A Field Not Applicable,0.2,50,#N/A N/A
Preferreds,Medis Technologies Ltd,58500P206,MDTL,#N/A N/A,7.25,#N/A Field Not Applicable,347.2222,28.80000184,#N/A N/A
Preferreds,Dov Pharmaceutical Inc,259858405,DOVP,#N/A N/A,0,#N/A Field Not Applicable,191.0261,0.523488675,#N/A N/A
Preferreds,Dov Pharmaceutical Inc,259858504,DOVP,#N/A N/A,0,#N/A Field Not Applicable,191.0261,0.523488675,#N/A N/A
Preferreds,TMST Inc,885218503,THMR,#N/A N/A,7.5,#N/A Field Not Applicable,0.7723,32.37084035,#N/A N/A
Preferreds,Midwest Banc Holdings Inc,598251205,MBHI,#N/A N/A,7.75,#N/A Field Not Applicable,1.6667,14.99970001,#N/A N/A
Preferreds,Reorganized TXCO Inc,EP0314575,TXCO,#N/A N/A,6,#N/A Field Not Applicable,57.6037,17.35999597,40
Preferreds,Reorganized TXCO Inc,EP0314666,TXCO,#N/A N/A,6.5,#N/A Field Not Applicable,69.0608,14.47999444,40
Preferreds,Purple Communications Inc,EP0340919,PURCOM,#N/A N/A,8,#N/A Field Not Applicable,193.4236,0.0267289,40
Preferreds,1812 Brewing Co Inc,EP0342717,KEGS,#N/A N/A,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,1812 Brewing Co Inc,EP0342790,KEGS,#N/A N/A,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,WGNB Corp,92923K205,WGNB,#N/A N/A,9,#N/A Field Not Applicable,1,8,#N/A N/A
Preferreds,COMFORCE Corp,EP0345983,CFS,#N/A N/A,7.5,#N/A Field Not Applicable,952.381,1.049999948,40
Preferreds,Spring Pharmaceutical Group Inc,EP0349266,CYIG,#N/A N/A,12,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,XDRIC Inc,EP0349969,TBUS,#N/A N/A,2,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
